,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u_slope_integration_cost[159],-0.001,0.003,-0.008,0.006,0.0,0.0,11428.966,6147.675,1.001
u_slope_integration_cost[160],-0.0,0.003,-0.008,0.006,0.0,0.0,12596.798,6132.14,1.001
u_slope_integration_cost[161],-0.0,0.004,-0.008,0.007,0.0,0.0,12437.302,6058.178,1.0
u_slope_integration_cost[162],0.0,0.004,-0.007,0.008,0.0,0.0,13363.058,5517.364,1.001
u_slope_integration_cost[163],-0.0,0.003,-0.007,0.007,0.0,0.0,13452.243,6345.576,1.001
u_slope_integration_cost[164],0.0,0.004,-0.007,0.008,0.0,0.0,10467.667,5661.828,1.001
u_slope_integration_cost[165],-0.003,0.004,-0.012,0.003,0.0,0.0,5464.372,5631.459,1.0
u_slope_integration_cost[166],0.0,0.004,-0.006,0.008,0.0,0.0,10500.484,5999.05,1.002
u_slope_integration_cost[167],0.0,0.004,-0.007,0.008,0.0,0.0,12213.5,5890.394,1.001
u_slope_integration_cost[168],-0.0,0.003,-0.007,0.007,0.0,0.0,12443.084,6051.88,1.001
u_slope_integration_cost[169],-0.001,0.004,-0.008,0.006,0.0,0.0,12963.181,6482.917,1.0
u_slope_integration_cost[170],-0.001,0.004,-0.008,0.006,0.0,0.0,11363.688,5916.017,1.001
u_slope_integration_cost[171],-0.0,0.003,-0.008,0.006,0.0,0.0,13702.197,6364.497,1.001
u_slope_integration_cost[172],-0.001,0.004,-0.01,0.005,0.0,0.0,8940.944,5500.185,1.0
u_slope_integration_cost[173],0.002,0.004,-0.005,0.01,0.0,0.0,9161.947,6593.027,1.0
u_slope_integration_cost[174],0.001,0.003,-0.006,0.008,0.0,0.0,10533.99,6503.163,1.002
u_slope_integration_cost[175],0.0,0.003,-0.007,0.007,0.0,0.0,11279.93,5854.454,1.0
u_slope_integration_cost[176],-0.001,0.004,-0.008,0.006,0.0,0.0,13371.432,5576.108,1.001
u_slope_integration_cost[177],-0.0,0.004,-0.008,0.007,0.0,0.0,14852.793,6266.91,1.001
u_slope_integration_cost[178],-0.002,0.004,-0.01,0.005,0.0,0.0,8774.346,6340.956,1.001
