,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u_slope_gpt2_surprisal[13],-0.002,0.011,-0.023,0.018,0.0,0.0,11187.558,6193.96,1.0
u_slope_gpt2_surprisal[14],0.005,0.009,-0.012,0.022,0.0,0.0,12182.234,5803.916,1.001
u_slope_gpt2_surprisal[15],-0.009,0.01,-0.028,0.009,0.0,0.0,10340.005,5979.832,1.0
u_slope_gpt2_surprisal[16],0.005,0.01,-0.014,0.024,0.0,0.0,9433.012,5979.935,1.0
u_slope_gpt2_surprisal[17],0.007,0.009,-0.01,0.025,0.0,0.0,10733.351,6121.876,1.001
u_slope_gpt2_surprisal[18],0.001,0.011,-0.02,0.023,0.0,0.0,12099.667,6778.086,1.0
u_slope_gpt2_surprisal[19],0.003,0.009,-0.013,0.019,0.0,0.0,13130.185,6257.549,1.0
u_slope_gpt2_surprisal[20],0.002,0.009,-0.016,0.019,0.0,0.0,14339.014,6258.944,1.001
u_slope_gpt2_surprisal[21],-0.013,0.009,-0.031,0.003,0.0,0.0,10987.67,6262.831,1.0
u_slope_gpt2_surprisal[22],0.002,0.01,-0.017,0.019,0.0,0.0,12850.278,5793.055,1.0
u_slope_gpt2_surprisal[23],0.008,0.009,-0.009,0.024,0.0,0.0,12264.794,5954.078,1.0
u_slope_gpt2_surprisal[24],-0.004,0.009,-0.022,0.012,0.0,0.0,14338.461,6091.249,1.0
u_slope_gpt2_surprisal[25],-0.001,0.009,-0.018,0.018,0.0,0.0,12207.478,5615.52,1.001
u_slope_gpt2_surprisal[26],-0.004,0.009,-0.021,0.013,0.0,0.0,12207.496,5984.837,1.001
u_slope_gpt2_surprisal[27],-0.002,0.01,-0.02,0.018,0.0,0.0,12496.442,5704.5,1.001
u_slope_gpt2_surprisal[28],0.001,0.009,-0.016,0.019,0.0,0.0,13858.463,5998.683,1.001
u_slope_gpt2_surprisal[29],-0.001,0.009,-0.018,0.016,0.0,0.0,13275.811,5680.352,1.0
u_slope_gpt2_surprisal[30],-0.004,0.009,-0.021,0.014,0.0,0.0,10458.594,6199.957,1.0
u_slope_gpt2_surprisal[31],0.003,0.009,-0.015,0.021,0.0,0.0,10634.225,5691.981,1.0
u_slope_gpt2_surprisal[32],0.004,0.009,-0.012,0.021,0.0,0.0,11634.774,5696.557,1.0
u_slope_gpt2_surprisal[33],-0.005,0.01,-0.023,0.014,0.0,0.0,11849.518,6006.625,1.0
u_slope_gpt2_surprisal[34],-0.006,0.009,-0.023,0.011,0.0,0.0,11609.469,6128.915,1.0
u_slope_gpt2_surprisal[35],0.003,0.007,-0.011,0.017,0.0,0.0,11724.896,5991.574,1.0
u_slope_gpt2_surprisal[36],0.0,0.009,-0.016,0.017,0.0,0.0,12902.972,5651.665,1.0
u_slope_gpt2_surprisal[37],-0.004,0.009,-0.021,0.012,0.0,0.0,11801.503,5819.759,1.001
u_slope_gpt2_surprisal[38],0.003,0.009,-0.014,0.02,0.0,0.0,10892.356,5579.843,1.0
u_slope_gpt2_surprisal[39],-0.001,0.009,-0.019,0.017,0.0,0.0,11001.822,5435.902,1.001
u_slope_gpt2_surprisal[40],-0.003,0.011,-0.023,0.02,0.0,0.0,12165.883,5783.677,1.001
u_slope_gpt2_surprisal[41],-0.0,0.009,-0.018,0.017,0.0,0.0,11798.179,5766.669,1.002
u_slope_gpt2_surprisal[42],-0.0,0.009,-0.017,0.017,0.0,0.0,10957.776,6424.038,1.0
u_slope_gpt2_surprisal[43],0.008,0.01,-0.011,0.027,0.0,0.0,10398.747,5704.933,1.002
u_slope_gpt2_surprisal[44],-0.003,0.009,-0.019,0.016,0.0,0.0,11192.953,5810.903,1.0
u_slope_gpt2_surprisal[45],-0.005,0.009,-0.021,0.012,0.0,0.0,11209.361,6227.379,1.0
u_slope_gpt2_surprisal[46],-0.007,0.01,-0.025,0.01,0.0,0.0,9780.671,6134.822,1.001
u_slope_gpt2_surprisal[47],-0.012,0.009,-0.029,0.006,0.0,0.0,8644.841,6147.91,1.001
u_slope_gpt2_surprisal[48],-0.004,0.01,-0.022,0.014,0.0,0.0,10220.323,5971.456,1.001
u_slope_gpt2_surprisal[49],-0.003,0.009,-0.021,0.014,0.0,0.0,12216.301,5746.032,1.002
u_slope_gpt2_surprisal[50],-0.002,0.009,-0.019,0.015,0.0,0.0,11106.236,5831.927,1.0
u_slope_gpt2_surprisal[51],-0.005,0.009,-0.022,0.01,0.0,0.0,12970.963,6202.558,1.001
u_slope_gpt2_surprisal[52],-0.003,0.009,-0.021,0.014,0.0,0.0,12147.738,5859.647,1.0
u_slope_gpt2_surprisal[53],-0.004,0.009,-0.02,0.012,0.0,0.0,11449.836,6220.765,1.001
u_slope_gpt2_surprisal[54],-0.003,0.011,-0.023,0.017,0.0,0.0,9799.163,5968.634,1.0
u_slope_gpt2_surprisal[55],0.002,0.009,-0.016,0.019,0.0,0.0,11627.835,5858.032,1.002
u_slope_gpt2_surprisal[56],0.001,0.009,-0.016,0.018,0.0,0.0,12588.849,5772.714,1.0
u_slope_gpt2_surprisal[57],0.018,0.009,0.001,0.035,0.0,0.0,9753.514,6006.966,1.0
u_slope_gpt2_surprisal[58],-0.0,0.011,-0.021,0.022,0.0,0.0,11039.891,5995.606,1.001
u_slope_gpt2_surprisal[59],0.003,0.009,-0.016,0.019,0.0,0.0,12672.942,5844.218,1.0
u_slope_gpt2_surprisal[60],-0.006,0.009,-0.024,0.01,0.0,0.0,10440.478,6114.332,1.0
u_slope_gpt2_surprisal[61],0.001,0.011,-0.02,0.022,0.0,0.0,11767.436,5832.555,1.001
u_slope_gpt2_surprisal[62],0.013,0.01,-0.005,0.031,0.0,0.0,10843.346,6076.414,1.001
u_slope_gpt2_surprisal[63],-0.009,0.01,-0.027,0.01,0.0,0.0,9674.656,6107.081,1.0
u_slope_gpt2_surprisal[64],0.002,0.009,-0.015,0.019,0.0,0.0,11066.164,6158.47,1.001
u_slope_gpt2_surprisal[65],0.002,0.009,-0.015,0.019,0.0,0.0,11868.497,6020.714,1.0
u_slope_gpt2_surprisal[66],0.008,0.009,-0.008,0.025,0.0,0.0,11090.497,6423.991,1.0
u_slope_gpt2_surprisal[67],-0.009,0.009,-0.026,0.009,0.0,0.0,12767.589,5907.226,1.001
u_slope_gpt2_surprisal[68],0.004,0.008,-0.011,0.018,0.0,0.0,11000.315,5683.167,1.0
u_slope_gpt2_surprisal[69],-0.002,0.01,-0.023,0.017,0.0,0.0,12208.252,6172.691,1.001
u_slope_gpt2_surprisal[70],-0.001,0.009,-0.018,0.016,0.0,0.0,12518.0,5858.302,1.0
u_slope_gpt2_surprisal[71],0.001,0.008,-0.015,0.017,0.0,0.0,13563.115,6271.701,1.0
u_slope_gpt2_surprisal[72],-0.006,0.009,-0.024,0.012,0.0,0.0,10151.651,6051.073,1.001
u_slope_gpt2_surprisal[73],-0.002,0.008,-0.017,0.013,0.0,0.0,12715.054,6154.118,1.0
u_slope_gpt2_surprisal[74],-0.003,0.008,-0.017,0.011,0.0,0.0,12138.604,6119.401,1.0
u_slope_gpt2_surprisal[75],0.006,0.01,-0.012,0.025,0.0,0.0,10197.586,6261.984,1.001
u_slope_gpt2_surprisal[76],0.003,0.009,-0.014,0.021,0.0,0.0,13167.547,4946.844,1.0
u_slope_gpt2_surprisal[77],-0.003,0.009,-0.021,0.014,0.0,0.0,12957.391,5924.343,1.0
u_slope_gpt2_surprisal[78],0.002,0.009,-0.016,0.019,0.0,0.0,12965.953,6396.77,1.0
u_slope_gpt2_surprisal[79],-0.001,0.01,-0.02,0.017,0.0,0.0,13707.999,6117.476,1.001
u_slope_gpt2_surprisal[80],0.004,0.009,-0.012,0.02,0.0,0.0,10526.206,5567.33,1.0
u_slope_gpt2_surprisal[81],-0.001,0.009,-0.02,0.017,0.0,0.0,13408.804,5844.734,1.001
u_slope_gpt2_surprisal[82],0.006,0.009,-0.013,0.022,0.0,0.0,9953.997,5873.822,1.002
u_slope_gpt2_surprisal[83],-0.018,0.008,-0.034,-0.003,0.0,0.0,9088.75,5384.801,1.0
u_slope_gpt2_surprisal[84],-0.001,0.007,-0.014,0.013,0.0,0.0,11637.034,6716.027,1.0
u_slope_gpt2_surprisal[85],0.003,0.009,-0.014,0.019,0.0,0.0,12978.19,5988.222,1.0
u_slope_gpt2_surprisal[86],0.001,0.009,-0.016,0.016,0.0,0.0,11780.464,6422.111,1.001
u_slope_gpt2_surprisal[87],-0.002,0.009,-0.019,0.014,0.0,0.0,10196.594,5632.336,1.0
u_slope_gpt2_surprisal[88],-0.007,0.01,-0.025,0.012,0.0,0.0,12709.965,5898.418,1.001
u_slope_gpt2_surprisal[89],-0.003,0.011,-0.025,0.017,0.0,0.0,12039.838,5632.469,1.001
u_slope_gpt2_surprisal[90],-0.001,0.009,-0.017,0.016,0.0,0.0,11109.796,6053.375,1.0
u_slope_gpt2_surprisal[91],0.001,0.009,-0.016,0.019,0.0,0.0,11563.594,5901.268,1.0
u_slope_gpt2_surprisal[92],-0.003,0.01,-0.021,0.015,0.0,0.0,12519.233,6062.448,1.0
u_slope_gpt2_surprisal[93],0.002,0.008,-0.013,0.018,0.0,0.0,12420.735,5776.345,1.001
u_slope_gpt2_surprisal[94],-0.001,0.01,-0.021,0.018,0.0,0.0,12706.16,5856.359,1.001
u_slope_gpt2_surprisal[95],-0.001,0.009,-0.018,0.016,0.0,0.0,12191.331,5938.783,1.001
u_slope_gpt2_surprisal[96],-0.001,0.009,-0.017,0.015,0.0,0.0,11779.541,6289.593,1.001
u_slope_gpt2_surprisal[97],0.002,0.009,-0.015,0.018,0.0,0.0,12563.031,5521.641,1.001
u_slope_gpt2_surprisal[98],-0.001,0.009,-0.017,0.016,0.0,0.0,10936.849,6110.745,1.0
u_slope_gpt2_surprisal[99],0.006,0.009,-0.011,0.022,0.0,0.0,12091.163,5905.927,1.0
u_slope_gpt2_surprisal[100],-0.004,0.01,-0.023,0.013,0.0,0.0,14402.502,5792.461,1.001
u_slope_gpt2_surprisal[101],-0.008,0.011,-0.028,0.012,0.0,0.0,10941.113,6431.342,1.0
u_slope_gpt2_surprisal[102],0.001,0.009,-0.017,0.017,0.0,0.0,12624.273,5932.045,1.001
u_slope_gpt2_surprisal[103],0.008,0.009,-0.009,0.026,0.0,0.0,11964.587,5809.526,1.0
u_slope_gpt2_surprisal[104],0.005,0.008,-0.009,0.02,0.0,0.0,12273.273,5387.277,1.0
u_slope_gpt2_surprisal[105],-0.004,0.01,-0.023,0.013,0.0,0.0,12113.417,5897.553,1.0
u_slope_gpt2_surprisal[106],-0.009,0.01,-0.029,0.008,0.0,0.0,10638.594,5496.914,1.001
u_slope_gpt2_surprisal[107],-0.001,0.01,-0.019,0.019,0.0,0.0,10631.407,5628.001,1.0
u_slope_gpt2_surprisal[108],0.004,0.008,-0.012,0.019,0.0,0.0,12087.063,6007.051,1.001
u_slope_gpt2_surprisal[109],0.024,0.01,0.004,0.043,0.0,0.0,6602.769,5997.088,1.0
u_slope_gpt2_surprisal[110],-0.002,0.008,-0.017,0.014,0.0,0.0,10937.011,6215.002,1.0
u_slope_gpt2_surprisal[111],0.007,0.008,-0.008,0.022,0.0,0.0,13492.026,6155.012,1.0
u_slope_gpt2_surprisal[112],-0.001,0.009,-0.019,0.016,0.0,0.0,12865.007,5229.312,1.0
u_slope_gpt2_surprisal[113],-0.004,0.008,-0.02,0.012,0.0,0.0,10960.773,5956.823,1.0
u_slope_gpt2_surprisal[114],-0.003,0.009,-0.019,0.015,0.0,0.0,10973.178,6080.571,1.001
u_slope_gpt2_surprisal[115],0.016,0.01,-0.002,0.035,0.0,0.0,8120.305,6357.658,1.0
u_slope_gpt2_surprisal[116],0.001,0.009,-0.017,0.018,0.0,0.0,11517.692,6296.485,1.0
u_slope_gpt2_surprisal[117],0.003,0.008,-0.013,0.019,0.0,0.0,11842.756,5895.282,1.0
u_slope_gpt2_surprisal[118],0.002,0.009,-0.016,0.017,0.0,0.0,12790.436,6377.889,1.0
u_slope_gpt2_surprisal[119],-0.002,0.009,-0.019,0.015,0.0,0.0,12496.716,6397.232,1.0
u_slope_gpt2_surprisal[120],0.001,0.009,-0.017,0.017,0.0,0.0,12889.886,5844.662,1.0
u_slope_gpt2_surprisal[121],-0.008,0.009,-0.025,0.009,0.0,0.0,9982.735,5746.945,1.0
u_slope_gpt2_surprisal[122],0.009,0.009,-0.007,0.026,0.0,0.0,11519.177,5864.761,1.0
u_slope_gpt2_surprisal[123],-0.005,0.008,-0.02,0.008,0.0,0.0,13207.513,5883.332,1.0
u_slope_gpt2_surprisal[124],-0.003,0.01,-0.021,0.015,0.0,0.0,13648.562,5778.278,1.0
u_slope_gpt2_surprisal[125],0.017,0.01,-0.002,0.035,0.0,0.0,9310.191,5442.826,1.0
u_slope_gpt2_surprisal[126],-0.012,0.01,-0.03,0.006,0.0,0.0,10564.658,5497.822,1.002
u_slope_gpt2_surprisal[127],-0.001,0.01,-0.018,0.018,0.0,0.0,11527.809,6250.978,1.001
u_slope_gpt2_surprisal[128],0.017,0.009,-0.0,0.033,0.0,0.0,9264.313,6569.385,1.0
u_slope_gpt2_surprisal[129],0.002,0.01,-0.016,0.02,0.0,0.0,10367.108,6788.884,1.001
u_slope_gpt2_surprisal[130],0.013,0.009,-0.005,0.029,0.0,0.0,10400.827,5381.334,1.001
u_slope_gpt2_surprisal[131],-0.002,0.011,-0.022,0.019,0.0,0.0,11067.518,5561.663,1.0
u_slope_gpt2_surprisal[132],0.0,0.011,-0.021,0.021,0.0,0.0,11383.529,6331.267,1.0
u_slope_gpt2_surprisal[133],0.004,0.009,-0.013,0.02,0.0,0.0,11650.559,5912.83,1.0
u_slope_gpt2_surprisal[134],-0.002,0.01,-0.019,0.017,0.0,0.0,12855.693,6443.019,1.001
u_slope_gpt2_surprisal[135],-0.006,0.009,-0.024,0.01,0.0,0.0,11148.197,5893.753,1.0
u_slope_gpt2_surprisal[136],0.018,0.009,0.0,0.035,0.0,0.0,7305.862,5315.967,1.0
u_slope_gpt2_surprisal[137],-0.004,0.008,-0.018,0.011,0.0,0.0,9255.383,6179.65,1.001
u_slope_gpt2_surprisal[138],0.001,0.009,-0.015,0.019,0.0,0.0,10465.413,5857.507,1.0
u_slope_gpt2_surprisal[139],0.0,0.011,-0.021,0.02,0.0,0.0,10455.133,5619.98,1.001
u_slope_gpt2_surprisal[140],0.004,0.009,-0.014,0.02,0.0,0.0,10959.076,5981.89,1.0
u_slope_gpt2_surprisal[141],-0.0,0.011,-0.021,0.02,0.0,0.0,9691.395,5369.476,1.0
u_slope_gpt2_surprisal[142],-0.002,0.01,-0.02,0.016,0.0,0.0,11861.637,5816.11,1.0
u_slope_gpt2_surprisal[143],0.007,0.009,-0.01,0.026,0.0,0.0,11379.282,5970.422,1.001
u_slope_gpt2_surprisal[144],0.002,0.009,-0.015,0.017,0.0,0.0,11784.135,5870.304,1.0
u_slope_gpt2_surprisal[145],-0.002,0.009,-0.021,0.014,0.0,0.0,11971.655,5375.4,1.002
u_slope_gpt2_surprisal[146],-0.002,0.009,-0.018,0.015,0.0,0.0,11492.252,6012.426,1.0
u_slope_gpt2_surprisal[147],-0.007,0.009,-0.023,0.012,0.0,0.0,11939.426,4939.378,1.002
u_slope_gpt2_surprisal[148],0.001,0.007,-0.013,0.015,0.0,0.0,13000.214,5931.823,1.0
u_slope_gpt2_surprisal[149],-0.004,0.009,-0.021,0.013,0.0,0.0,12897.627,5873.16,1.0
u_slope_gpt2_surprisal[150],-0.003,0.009,-0.021,0.014,0.0,0.0,13676.348,6600.227,1.0
u_slope_gpt2_surprisal[151],0.002,0.008,-0.014,0.016,0.0,0.0,12940.806,6182.218,1.0
u_slope_gpt2_surprisal[152],-0.005,0.01,-0.023,0.013,0.0,0.0,11991.046,5558.043,1.0
u_slope_gpt2_surprisal[153],0.021,0.01,0.004,0.039,0.0,0.0,7197.534,5617.711,1.0
u_slope_gpt2_surprisal[154],-0.0,0.011,-0.021,0.021,0.0,0.0,12493.692,5983.328,1.0
u_slope_gpt2_surprisal[155],-0.004,0.008,-0.019,0.011,0.0,0.0,12816.805,6319.415,1.0
u_slope_gpt2_surprisal[156],-0.001,0.009,-0.019,0.016,0.0,0.0,13463.227,5805.211,1.0
u_slope_gpt2_surprisal[157],-0.003,0.009,-0.021,0.013,0.0,0.0,10754.122,6328.125,1.001
u_slope_gpt2_surprisal[158],0.001,0.009,-0.016,0.016,0.0,0.0,12284.004,5945.541,1.001
u_slope_gpt2_surprisal[159],0.004,0.007,-0.01,0.018,0.0,0.0,11464.817,5727.536,1.001
u_slope_gpt2_surprisal[160],-0.002,0.009,-0.019,0.015,0.0,0.0,12419.173,6062.794,1.0
u_slope_gpt2_surprisal[161],0.01,0.009,-0.005,0.027,0.0,0.0,10552.908,5936.771,1.0
u_slope_gpt2_surprisal[162],0.0,0.011,-0.019,0.021,0.0,0.0,12091.221,5933.961,1.0
u_slope_gpt2_surprisal[163],0.001,0.01,-0.016,0.019,0.0,0.0,12862.003,6296.356,1.001
u_slope_gpt2_surprisal[164],-0.003,0.009,-0.02,0.014,0.0,0.0,11261.796,5928.806,1.0
u_slope_gpt2_surprisal[165],0.001,0.01,-0.017,0.02,0.0,0.0,11902.933,6586.435,1.0
u_slope_gpt2_surprisal[166],-0.007,0.008,-0.023,0.008,0.0,0.0,13908.637,6463.556,1.001
u_slope_gpt2_surprisal[167],0.015,0.01,-0.004,0.035,0.0,0.0,9974.685,5932.533,1.001
u_slope_gpt2_surprisal[168],0.004,0.01,-0.014,0.022,0.0,0.0,11469.049,6055.651,1.0
u_slope_gpt2_surprisal[169],0.005,0.008,-0.009,0.021,0.0,0.0,13065.129,6326.008,1.001
u_slope_gpt2_surprisal[170],0.011,0.01,-0.006,0.03,0.0,0.0,12012.871,6311.757,1.001
u_slope_gpt2_surprisal[171],0.002,0.009,-0.014,0.018,0.0,0.0,13270.401,6978.861,1.0
u_slope_gpt2_surprisal[172],0.002,0.009,-0.015,0.019,0.0,0.0,10419.01,6255.883,1.0
u_slope_gpt2_surprisal[173],-0.001,0.009,-0.017,0.017,0.0,0.0,12277.94,6416.212,1.0
u_slope_gpt2_surprisal[174],0.004,0.009,-0.013,0.022,0.0,0.0,12210.231,5913.899,1.001
u_slope_gpt2_surprisal[175],-0.007,0.009,-0.024,0.01,0.0,0.0,10644.582,5866.427,1.001
u_slope_gpt2_surprisal[176],-0.006,0.009,-0.023,0.012,0.0,0.0,11143.283,6076.044,1.0
u_slope_gpt2_surprisal[177],-0.009,0.01,-0.029,0.01,0.0,0.0,10837.533,5546.281,1.001
u_slope_gpt2_surprisal[178],-0.003,0.011,-0.022,0.017,0.0,0.0,12120.481,6068.189,1.0
u_slope_gpt2_surprisal[179],0.006,0.009,-0.011,0.023,0.0,0.0,11577.462,6360.147,1.0
